location,Basel
lat,47.75000
lon,7.50000
asl,363.653
variable,Temperature
unit,°C
level,2 m elevation corrected
resolution,hourly
aggregation,None
timestamp,Basel Temperature [2 m elevation corrected]
20240215T0100,4.7202454
20240215T0200,4.7402453
20240215T0300,4.7602453
20240215T0400,4.8702455
20240215T0500,5.1202455
20240215T0600,5.0902452
20240215T0700,5.3702455
20240215T0800,6.3102455
20240215T0900,8.250245
20240215T1000,10.320246
20240215T1100,12.740245
20240215T1200,13.940246
20240215T1300,14.400246
20240215T1400,14.670245
20240215T1500,14.400246
20240215T1600,13.280245
20240215T1700,12.220245
20240215T1800,10.640245
20240215T1900,9.660245
20240215T2000,8.890245
20240215T2100,8.300245
20240215T2200,9.030245
20240215T2300,8.750245
20240216T0000,8.770246
20240216T0100,8.880245
20240216T0200,9.000245
20240216T0300,8.930245
20240216T0400,8.790245
20240216T0500,8.600245
20240216T0600,8.430245
20240216T0700,8.8102455
20240216T0800,9.970245
20240216T0900,11.700245
20240216T1000,13.090245
20240216T1100,13.530245
20240216T1200,13.620245
20240216T1300,13.870245
20240216T1400,13.940246
20240216T1500,13.920245
20240216T1600,13.260245
20240216T1700,12.050245
20240216T1800,11.320246
20240216T1900,10.660245
20240216T2000,10.410245
20240216T2100,9.930245
20240216T2200,10.590245
20240216T2300,10.440246
20240217T0000,10.530245
20240217T0100,10.410245
20240217T0200,10.350245
20240217T0300,10.290245
20240217T0400,10.350245
20240217T0500,10.160245
20240217T0600,10.170245
20240217T0700,9.860246
20240217T0800,10.230246
20240217T0900,10.600245
20240217T1000,10.670245
20240217T1100,11.020246
20240217T1200,11.250245
20240217T1300,11.570246
20240217T1400,11.600245
20240217T1500,11.520246
20240217T1600,11.190246
20240217T1700,10.300245
20240217T1800,9.580245
20240217T1900,9.370245
20240217T2000,9.070246
20240217T2100,8.420245
20240217T2200,8.930245
20240217T2300,8.480246
20240218T0000,7.8202453
20240218T0100,7.0102453
20240218T0200,7.020245
20240218T0300,6.900245
20240218T0400,6.270245
20240218T0500,5.5702453
20240218T0600,5.7002454
20240218T0700,5.6202455
20240218T0800,6.5802455
20240218T0900,7.9302454
20240218T1000,9.100245
20240218T1100,10.400246
20240218T1200,11.030245
20240218T1300,11.550245
20240218T1400,11.990245
20240218T1500,11.570246
20240218T1600,10.940246
20240218T1700,10.3102455
20240218T1800,9.790245
20240218T1900,9.050245
20240218T2000,8.960245
20240218T2100,8.940246
20240218T2200,8.830245
20240218T2300,8.840245
20240219T0000,8.850245
20240219T0100,8.830245
20240219T0200,8.910245
20240219T0300,8.950245
20240219T0400,8.980246
20240219T0500,8.900246
20240219T0600,8.890245
20240219T0700,8.870245
20240219T0800,9.190246
20240219T0900,9.670245
20240219T1000,10.670245
20240219T1100,11.040245
20240219T1200,11.440246
20240219T1300,11.530245
20240219T1400,11.860246
20240219T1500,11.840245
20240219T1600,11.260245
20240219T1700,10.3102455
20240219T1800,10.120245
20240219T1900,9.940246
20240219T2000,9.610246
20240219T2100,9.280245
20240219T2200,9.120245
20240219T2300,8.960245
20240220T0000,8.690246
20240220T0100,8.190246
20240220T0200,7.940245
20240220T0300,7.670245
20240220T0400,7.2002454
20240220T0500,6.8002453
20240220T0600,6.540245
20240220T0700,6.420245
20240220T0800,7.230245
20240220T0900,8.400246
20240220T1000,9.680245
20240220T1100,10.480246
20240220T1200,10.870245
20240220T1300,11.070246
20240220T1400,11.230246
20240220T1500,11.260245
20240220T1600,10.720245
20240220T1700,9.330245
20240220T1800,8.050245
20240220T1900,7.210245
20240220T2000,6.110245
20240220T2100,5.230245
20240220T2200,3.6502452
20240220T2300,3.4602456
20240221T0000,3.1802454
20240221T0100,3.8202453
20240221T0200,4.0602455
20240221T0300,3.8302455
20240221T0400,3.1702452
20240221T0500,2.5702453
20240221T0600,2.0802455
20240221T0700,2.6002455
20240221T0800,3.9902453
20240221T0900,6.0602455
20240221T1000,8.350245
20240221T1100,10.160245
20240221T1200,11.420245
20240221T1300,11.850245
20240221T1400,12.140245
20240221T1500,12.220245
20240221T1600,11.610246
20240221T1700,10.900246
20240221T1800,10.800245
20240221T1900,10.850245
20240221T2000,11.200245
20240221T2100,11.430245
20240221T2200,11.420245
20240221T2300,10.990245
20240222T0000,10.790245
20240222T0100,10.680245
20240222T0200,10.300245
20240222T0300,10.070246
20240222T0400,10.010245
20240222T0500,10.070246
20240222T0600,10.180245
20240222T0700,10.260245
20240222T0800,10.520246
20240222T0900,10.850245
20240222T1000,10.970245
20240222T1100,11.210245
20240222T1200,11.880245
20240222T1300,11.980246
20240222T1400,12.240245
20240222T1500,12.150246
20240222T1600,11.950245
20240222T1700,12.180245
20240222T1800,12.930245
20240222T1900,12.650246
20240222T2000,10.280245
20240222T2100,8.8102455
20240222T2200,8.580245
20240222T2300,7.4702454
20240223T0000,6.650245
20240223T0100,6.0802455
20240223T0200,5.8202453
20240223T0300,5.5102453
20240223T0400,5.270245
20240223T0500,4.7602453
20240223T0600,4.0802455
20240223T0700,3.6102452
20240223T0800,5.210245
20240223T0900,6.710245
20240223T1000,7.8302455
20240223T1100,9.030245
20240223T1200,9.540245
20240223T1300,9.830245
20240223T1400,10.040245
20240223T1500,9.780245
20240223T1600,9.370245
20240223T1700,7.480245
20240223T1800,6.1602454
20240223T1900,6.0302453
20240223T2000,5.790245
20240223T2100,5.480245
20240223T2200,4.650245
20240223T2300,4.2902455
20240224T0000,4.0502453
20240224T0100,4.2302456
20240224T0200,3.9902453
20240224T0300,3.9002452
20240224T0400,4.2902455
20240224T0500,4.5602455
20240224T0600,4.4702454
20240224T0700,3.9502454
20240224T0800,5.5102453
20240224T0900,6.5902452
20240224T1000,7.500245
20240224T1100,8.180245
20240224T1200,8.390245
20240224T1300,8.680245
20240224T1400,9.000245
20240224T1500,8.500245
20240224T1600,7.770245
20240224T1700,6.5902452
20240224T1800,4.940245
20240224T1900,3.4602456
20240224T2000,2.6102452
20240224T2100,2.0502453
20240224T2200,1.7202454
20240224T2300,1.5902454
20240225T0000,1.3102454
20240225T0100,1.1002455
20240225T0200,1.3202454
20240225T0300,1.5802454
20240225T0400,1.6702454
20240225T0500,1.7402455
20240225T0600,1.8502454
20240225T0700,2.1502454
20240225T0800,3.8102455
20240225T0900,6.3502455
20240225T1000,8.670245
20240225T1100,10.0602455
20240225T1200,11.230246
20240225T1300,11.680245
20240225T1400,11.960245
20240225T1500,11.950245
20240225T1600,10.850245
20240225T1700,8.920245
20240225T1800,7.8002453
20240225T1900,7.150245
20240225T2000,7.3402452
20240225T2100,7.4702454
20240225T2200,7.190245
20240225T2300,7.190245
20240226T0000,7.0602455
20240226T0100,6.900245
20240226T0200,6.5502453
20240226T0300,6.360245
20240226T0400,6.3702455
20240226T0500,6.460245
20240226T0600,6.6602454
20240226T0700,6.630245
20240226T0800,7.3902454
20240226T0900,8.450246
20240226T1000,9.540245
20240226T1100,10.600245
20240226T1200,11.410245
20240226T1300,12.510245
20240226T1400,12.960245
20240226T1500,13.030245
20240226T1600,12.200245
20240226T1700,10.420245
20240226T1800,8.700245
20240226T1900,7.6802454
20240226T2000,6.9902453
20240226T2100,6.650245
20240226T2200,5.7602453
20240226T2300,5.6002455
20240227T0000,5.3102455
20240227T0100,4.940245
20240227T0200,4.6402454
20240227T0300,4.920245
20240227T0400,5.3702455
20240227T0500,6.020245
20240227T0600,6.650245
20240227T0700,6.7402453
20240227T0800,7.2602453
20240227T0900,7.900245
20240227T1000,8.730246
20240227T1100,9.580245
20240227T1200,10.430245
20240227T1300,10.800245
20240227T1400,10.820246
20240227T1500,10.650246
20240227T1600,10.220245
20240227T1700,9.590245
20240227T1800,9.180245
20240227T1900,8.800245
20240227T2000,8.400246
20240227T2100,7.520245
20240227T2200,8.030246
20240227T2300,8.000245
20240228T0000,7.920245
20240228T0100,7.420245
20240228T0200,6.8102455
20240228T0300,6.440245
20240228T0400,6.1402454
20240228T0500,6.0102453
20240228T0600,5.8202453
20240228T0700,5.3502455
20240228T0800,5.710245
20240228T0900,6.710245
20240228T1000,8.070246
20240228T1100,8.970245
20240228T1200,9.930245
20240228T1300,10.290245
20240228T1400,10.710245
20240228T1500,10.710245
20240228T1600,10.330245
20240228T1700,9.200245
20240228T1800,7.8902454
20240228T1900,6.8902454
20240228T2000,6.8202453
20240228T2100,6.2802453
20240228T2200,6.1402454
20240228T2300,5.730245
20240229T0000,5.040245
20240229T0100,3.9002452
20240229T0200,3.3002453
20240229T0300,3.0502453
20240229T0400,3.5402455
20240229T0500,3.4202452
20240229T0600,3.2002454
20240229T0700,3.5502453
20240229T0800,4.400245
20240229T0900,6.0602455
20240229T1000,7.6402454
20240229T1100,8.990245
20240229T1200,10.020246
20240229T1300,10.850245
20240229T1400,11.460245
20240229T1500,11.520246
20240229T1600,11.140245
20240229T1700,8.5602455
20240229T1800,6.5802455
20240229T1900,5.5802455
20240229T2000,4.400245
20240229T2100,4.1802454
20240229T2200,3.7802453
20240229T2300,3.8102455
20240301T0000,3.9402456
20240301T0100,4.380245
20240301T0200,4.8002453
20240301T0300,5.540245
20240301T0400,5.960245
20240301T0500,6.230245
20240301T0600,6.380245
20240301T0700,6.750245
20240301T0800,7.3002453
20240301T0900,7.860245
20240301T1000,8.260245
20240301T1100,8.470245
20240301T1200,8.690246
20240301T1300,9.210245
20240301T1400,9.680245
20240301T1500,9.8102455
20240301T1600,9.620245
20240301T1700,8.090245
20240301T1800,6.270245
20240301T1900,5.630245
20240301T2000,5.380245
20240301T2100,5.0302453
20240301T2200,4.5702453
20240301T2300,3.8802452
20240302T0000,3.2702456
20240302T0100,3.1602454
20240302T0200,3.0002456
20240302T0300,2.9002452
20240302T0400,3.1502452
20240302T0500,3.5702453
20240302T0600,3.6002455
20240302T0700,3.9802456
20240302T0800,6.3402452
20240302T0900,8.960245
20240302T1000,10.510245
20240302T1100,12.360246
20240302T1200,13.320246
20240302T1300,13.970245
20240302T1400,13.860246
20240302T1500,14.030245
20240302T1600,13.410245
20240302T1700,11.300245
20240302T1800,10.860246
20240302T1900,9.960245
20240302T2000,7.1002455
20240302T2100,6.4902453
20240302T2200,6.770245
20240302T2300,5.6402454
20240303T0000,5.750245
20240303T0100,5.9102454
20240303T0200,6.3502455
20240303T0300,6.1802454
20240303T0400,5.8002453
20240303T0500,5.7202454
20240303T0600,5.3002453
20240303T0700,5.650245
20240303T0800,7.3502455
20240303T0900,9.700245
20240303T1000,11.280245
20240303T1100,11.730246
20240303T1200,12.140245
20240303T1300,12.850245
20240303T1400,13.3102455
20240303T1500,13.030245
20240303T1600,12.130245
20240303T1700,10.650246
20240303T1800,9.190246
20240303T1900,8.050245
20240303T2000,8.250245
20240303T2100,7.940245
20240303T2200,8.410246
20240303T2300,7.900245
20240304T0000,7.5302453
20240304T0100,7.1202455
20240304T0200,6.7602453
20240304T0300,6.5702453
20240304T0400,6.420245
20240304T0500,6.380245
20240304T0600,6.3402452
20240304T0700,6.3102455
20240304T0800,6.420245
20240304T0900,6.8302455
20240304T1000,7.4302454
20240304T1100,7.8702455
20240304T1200,8.460245
20240304T1300,8.930245
20240304T1400,9.230246
20240304T1500,9.230246
20240304T1600,9.080245
20240304T1700,8.670245
20240304T1800,7.9902453
20240304T1900,7.690245
20240304T2000,7.4102454
20240304T2100,7.540245
20240304T2200,7.3002453
20240304T2300,7.400245
20240305T0000,7.520245
20240305T0100,7.2602453
20240305T0200,7.1602454
20240305T0300,6.880245
20240305T0400,6.8502455
20240305T0500,7.0102453
20240305T0600,6.790245
20240305T0700,6.630245
20240305T0800,6.730245
20240305T0900,7.2002454
20240305T1000,8.000245
20240305T1100,8.720245
20240305T1200,9.500245
20240305T1300,9.780245
20240305T1400,10.090245
20240305T1500,10.030245
20240305T1600,9.590245
20240305T1700,8.610246
20240305T1800,7.3202453
20240305T1900,7.170245
20240305T2000,6.7802453
20240305T2100,6.7202454
20240305T2200,6.4902453
20240305T2300,6.4302454
20240306T0000,6.190245
20240306T0100,6.130245
20240306T0200,5.9702454
20240306T0300,5.710245
20240306T0400,5.6202455
20240306T0500,5.6402454
20240306T0600,5.5302453
20240306T0700,5.500245
20240306T0800,5.8502455
20240306T0900,6.400245
20240306T1000,7.0302453
20240306T1100,7.460245
20240306T1200,8.040245
20240306T1300,8.610246
20240306T1400,8.470245
20240306T1500,8.040245
20240306T1600,7.5302453
20240306T1700,6.790245
20240306T1800,6.020245
20240306T1900,5.7202454
20240306T2000,5.4702454
20240306T2100,5.380245
20240306T2200,5.630245
20240306T2300,5.6002455
20240307T0000,5.8002453
20240307T0100,5.8902454
20240307T0200,6.150245
20240307T0300,6.460245
20240307T0400,6.5302453
20240307T0500,6.4902453
20240307T0600,5.8902454
20240307T0700,6.0802455
20240307T0800,6.3202453
20240307T0900,6.630245
20240307T1000,7.170245
20240307T1100,7.5802455
20240307T1200,8.170245
20240307T1300,8.610246
20240307T1400,8.670245
20240307T1500,8.510245
20240307T1600,8.100245
20240307T1700,7.110245
20240307T1800,5.460245
20240307T1900,4.4802456
20240307T2000,3.8402452
20240307T2100,3.0802455
20240307T2200,2.1302454
20240307T2300,1.3002454
20240308T0000,0.8302454
20240308T0100,0.5602454
20240308T0200,0.3902454
20240308T0300,0.19024539
20240308T0400,0.11024541
20240308T0500,0.1502454
20240308T0600,0.17024541
20240308T0700,1.2802454
20240308T0800,3.4802456
20240308T0900,5.4702454
20240308T1000,6.9302454
20240308T1100,8.5602455
20240308T1200,9.920245
20240308T1300,10.980246
20240308T1400,11.390245
20240308T1500,11.350245
20240308T1600,10.600245
20240308T1700,8.790245
20240308T1800,7.1802454
20240308T1900,6.360245
20240308T2000,6.0802455
20240308T2100,5.650245
20240308T2200,5.9702454
20240308T2300,5.9102454
20240309T0000,6.3402452
20240309T0100,6.2002454
20240309T0200,5.6802454
20240309T0300,4.670245
20240309T0400,3.5202456
20240309T0500,2.9802456
20240309T0600,2.5702453
20240309T0700,3.8302455
20240309T0800,6.4702454
20240309T0900,8.940246
20240309T1000,10.830245
20240309T1100,12.220245
20240309T1200,13.300245
20240309T1300,14.120245
20240309T1400,14.500245
20240309T1500,14.510245
20240309T1600,13.760245
20240309T1700,11.880245
20240309T1800,10.240245
20240309T1900,10.120245
20240309T2000,9.990245
20240309T2100,9.530245
20240309T2200,9.110246
20240309T2300,8.770246
20240310T0000,8.620245
20240310T0100,8.470245
20240310T0200,8.010245
20240310T0300,7.8402452
20240310T0400,7.3502455
20240310T0500,6.730245
20240310T0600,6.650245
20240310T0700,7.210245
20240310T0800,7.920245
20240310T0900,8.530246
20240310T1000,9.500245
20240310T1100,9.8102455
20240310T1200,9.990245
20240310T1300,10.320246
20240310T1400,9.390245
20240310T1500,8.840245
20240310T1600,8.360246
20240310T1700,7.900245
20240310T1800,7.5602455
20240310T1900,7.3002453
20240310T2000,6.9902453
20240310T2100,6.6602454
20240310T2200,6.0802455
20240310T2300,5.3902454
20240311T0000,4.6202455
20240311T0100,3.8802452
20240311T0200,3.0802455
20240311T0300,2.7002454
20240311T0400,2.8102455
20240311T0500,2.7102456
20240311T0600,2.7102456
20240311T0700,3.8702455
20240311T0800,6.1402454
20240311T0900,8.210245
20240311T1000,9.820246
20240311T1100,10.990245
20240311T1200,11.720245
20240311T1300,12.270246
20240311T1400,12.8102455
20240311T1500,12.5602455
20240311T1600,11.970245
20240311T1700,10.160245
20240311T1800,8.3102455
20240311T1900,6.920245
20240311T2000,6.5102453
20240311T2100,6.2402453
20240311T2200,6.110245
20240311T2300,5.4502454
20240312T0000,5.130245
20240312T0100,5.1002455
20240312T0200,5.3102455
20240312T0300,5.8102455
20240312T0400,6.130245
20240312T0500,6.440245
20240312T0600,6.8502455
20240312T0700,7.0302453
20240312T0800,7.480245
20240312T0900,8.160246
20240312T1000,8.460245
20240312T1100,9.030245
20240312T1200,9.260245
20240312T1300,9.490245
20240312T1400,9.640245
20240312T1500,9.730246
20240312T1600,9.590245
20240312T1700,9.090245
20240312T1800,8.470245
20240312T1900,8.170245
20240312T2000,7.8202453
20240312T2100,7.5602455
20240312T2200,7.4902453
20240312T2300,7.5102453
20240313T0000,7.630245
20240313T0100,7.7802453
20240313T0200,7.9302454
20240313T0300,8.020246
20240313T0400,8.200246
20240313T0500,8.350245
20240313T0600,8.540245
20240313T0700,8.860246
20240313T0800,9.450245
20240313T0900,10.010245
20240313T1000,10.540245
20240313T1100,11.370245
20240313T1200,12.170245
20240313T1300,12.910245
20240313T1400,12.940246
20240313T1500,13.050245
20240313T1600,12.670245
20240313T1700,11.910245
20240313T1800,10.820246
20240313T1900,9.110246
20240313T2000,7.9902453
20240313T2100,7.6802454
20240313T2200,7.1402454
20240313T2300,6.8502455
20240314T0000,6.5102453
20240314T0100,5.8302455
20240314T0200,5.770245
20240314T0300,5.690245
20240314T0400,5.5102453
20240314T0500,5.2002454
20240314T0600,4.940245
20240314T0700,5.8202453
20240314T0800,7.6802454
20240314T0900,9.650246
20240314T1000,12.240245
20240314T1100,13.850245
20240314T1200,15.430245
20240314T1300,16.800245
20240314T1400,17.700245
20240314T1500,17.930244
20240314T1600,17.340246
20240314T1700,15.300245
20240314T1800,12.090245
20240314T1900,10.720245
20240314T2000,9.440246
20240314T2100,8.900246
20240314T2200,9.110246
20240314T2300,8.770246
20240315T0000,8.650246
20240315T0100,8.930245
20240315T0200,9.300245
20240315T0300,9.460245
20240315T0400,9.350245
20240315T0500,8.930245
20240315T0600,8.930245
20240315T0700,10.850245
20240315T0800,12.750245
20240315T0900,13.840245
20240315T1000,14.580245
20240315T1100,15.190246
20240315T1200,15.750245
20240315T1300,15.970245
20240315T1400,16.220245
20240315T1500,16.410246
20240315T1600,16.090246
20240315T1700,14.720245
20240315T1800,13.050245
20240315T1900,12.080245
20240315T2000,10.890245
20240315T2100,9.950245
20240315T2200,9.750245
20240315T2300,9.930245
20240316T0000,10.210245
20240316T0100,10.3102455
20240316T0200,10.3102455
20240316T0300,10.300245
20240316T0400,10.300245
20240316T0500,10.220245
20240316T0600,10.220245
20240316T0700,10.610246
20240316T0800,11.110246
20240316T0900,11.770246
20240316T1000,12.260245
20240316T1100,12.650246
20240316T1200,13.340245
20240316T1300,13.740245
20240316T1400,13.780245
20240316T1500,14.040245
20240316T1600,13.330245
20240316T1700,12.670245
20240316T1800,11.200245
20240316T1900,10.080245
20240316T2000,9.030245
20240316T2100,8.400246
20240316T2200,8.280246
20240316T2300,7.460245
20240317T0000,7.5602455
20240317T0100,7.150245
20240317T0200,7.1002455
20240317T0300,6.6402454
20240317T0400,6.3402452
20240317T0500,5.6802454
20240317T0600,5.8202453
20240317T0700,6.5502453
20240317T0800,8.170245
20240317T0900,9.330245
20240317T1000,10.620245
20240317T1100,11.550245
20240317T1200,12.300245
20240317T1300,12.780245
20240317T1400,13.070246
20240317T1500,13.160245
20240317T1600,13.040245
20240317T1700,12.040245
20240317T1800,11.080245
20240317T1900,11.090245
20240317T2000,10.700245
20240317T2100,10.100245
20240317T2200,9.920245
20240317T2300,9.360246
20240318T0000,9.300245
20240318T0100,9.170245
20240318T0200,9.010245
20240318T0300,9.270246
20240318T0400,9.220245
20240318T0500,9.290245
20240318T0600,9.360246
20240318T0700,9.470245
20240318T0800,9.700245
20240318T0900,10.090245
20240318T1000,10.990245
20240318T1100,12.070246
20240318T1200,12.950245
20240318T1300,13.960245
20240318T1400,14.290245
20240318T1500,14.390245
20240318T1600,14.220245
20240318T1700,12.890245
20240318T1800,11.120245
20240318T1900,10.510245
20240318T2000,9.940246
20240318T2100,9.670245
20240318T2200,9.100245
20240318T2300,8.780245
20240319T0000,8.400246
20240319T0100,8.210245
20240319T0200,7.8302455
20240319T0300,7.290245
20240319T0400,7.0502453
20240319T0500,6.8302455
20240319T0600,6.960245
20240319T0700,7.710245
